# Vxc calculation for Fe FCC crystal
# Test density: n(r) = |r|
# Columns: i j k x(Bohr) y(Bohr) z(Bohr) n(e/Bohr³) Vxc(Ry)
32 16 40 3.38355450 1.69177725 4.22944312 5.67439340 -2.76108189
32 16 48 3.38355450 1.69177725 5.07533175 6.33005084 -2.86055718
32 16 56 3.38355450 1.69177725 5.92122037 7.02647864 -2.95890740
32 24 0 3.38355450 2.53766588 0.00000000 4.22944313 -2.51076420
32 24 8 3.38355450 2.53766588 0.84588862 4.31320261 -2.52672539
32 24 16 3.38355450 2.53766588 1.69177725 4.55524965 -2.57170999
32 24 24 3.38355450 2.53766588 2.53766588 4.93233588 -2.63869631
32 24 32 3.38355450 2.53766588 3.38355450 5.41632996 -2.71981028
32 24 40 3.38355450 2.53766588 4.22944312 5.98133583 -2.80856122
32 24 48 3.38355450 2.53766588 5.07533175 6.60660136 -2.90044145
32 24 56 3.38355450 2.53766588 5.92122037 7.27660909 -2.99262911
32 32 0 3.38355450 3.38355450 0.00000000 4.78506866 -2.61295919
32 32 8 3.38355450 3.38355450 0.84588862 4.85926020 -2.62599074
32 32 16 3.38355450 3.38355450 1.69177725 5.07533175 -2.66319768
32 32 24 3.38355450 3.38355450 2.53766588 5.41632996 -2.71981028
32 32 32 3.38355450 3.38355450 3.38355450 5.86048830 -2.79006774
32 32 40 3.38355450 3.38355450 4.22944312 6.38631907 -2.86876565
32 32 48 3.38355450 3.38355450 5.07533175 6.97537630 -2.95191921
32 32 56 3.38355450 3.38355450 5.92122037 7.61299763 -3.03677462
32 40 0 3.38355450 4.22944312 0.00000000 5.41632996 -2.71981028
32 40 8 3.38355450 4.22944312 0.84588862 5.48198484 -2.73043346
32 40 16 3.38355450 4.22944312 1.69177725 5.67439340 -2.76108189
32 40 24 3.38355450 4.22944312 2.53766588 5.98133583 -2.80856122
32 40 32 3.38355450 4.22944312 3.38355450 6.38631907 -2.86876565
32 40 40 3.38355450 4.22944312 4.22944312 6.87203168 -2.93768122
32 40 48 3.38355450 4.22944312 5.07533175 7.42264256 -3.01195835
32 40 56 3.38355450 4.22944312 5.92122037 8.02480411 -3.08907003
32 48 0 3.38355450 5.07533175 0.00000000 6.09978962 -2.82644649
32 48 8 3.38355450 5.07533175 0.84588862 6.15816214 -2.83517444
32 48 16 3.38355450 5.07533175 1.69177725 6.33005084 -2.86055718
32 48 24 3.38355450 5.07533175 2.53766588 6.60660136 -2.90044145
32 48 32 3.38355450 5.07533175 3.38355450 6.97537630 -2.95191921
32 48 40 3.38355450 5.07533175 4.22944312 7.42264256 -3.01195835
32 48 48 3.38355450 5.07533175 5.07533175 7.93513868 -3.07783954
32 48 56 3.38355450 5.07533175 5.92122037 8.50107547 -3.14735250
32 56 0 3.38355450 5.92122037 0.00000000 6.81977212 -2.93042656
32 56 8 3.38355450 5.92122037 0.84588862 6.87203168 -2.93768122
32 56 16 3.38355450 5.92122037 1.69177725 7.02647864 -2.95890740
32 56 24 3.38355450 5.92122037 2.53766588 7.27660909 -2.99262911
32 56 32 3.38355450 5.92122037 3.38355450 7.61299763 -3.03677462
32 56 40 3.38355450 5.92122037 4.22944312 8.02480411 -3.08907003
32 56 48 3.38355450 5.92122037 5.07533175 8.50107547 -3.14735250
32 56 56 3.38355450 5.92122037 5.92122037 9.03161904 -3.20975146
40 0 0 4.22944312 0.00000000 0.00000000 4.22944313 -2.51076420
40 0 8 4.22944312 0.00000000 0.84588862 4.31320261 -2.52672539
40 0 16 4.22944312 0.00000000 1.69177725 4.55524965 -2.57170999
40 0 24 4.22944312 0.00000000 2.53766588 4.93233588 -2.63869631
40 0 32 4.22944312 0.00000000 3.38355450 5.41632996 -2.71981028
40 0 40 4.22944312 0.00000000 4.22944312 5.98133583 -2.80856122
40 0 48 4.22944312 0.00000000 5.07533175 6.60660136 -2.90044145
40 0 56 4.22944312 0.00000000 5.92122037 7.27660909 -2.99262911
40 8 0 4.22944312 0.84588862 0.00000000 4.31320261 -2.52672539
40 8 8 4.22944312 0.84588862 0.84588862 4.39536623 -2.54218142
40 8 16 4.22944312 0.84588862 1.69177725 4.63312281 -2.58584052
40 8 24 4.22944312 0.84588862 2.53766588 5.00434459 -2.65109329
40 8 32 4.22944312 0.84588862 3.38355450 5.48198484 -2.73043346
40 8 40 4.22944312 0.84588862 4.22944312 6.04085307 -2.81757712
40 8 48 4.22944312 0.84588862 5.07533175 6.66053369 -2.90808836
40 8 56 4.22944312 0.84588862 5.92122037 7.32561038 -2.99914379
40 16 0 4.22944312 1.69177725 0.00000000 4.55524965 -2.57170999
40 16 8 4.22944312 1.69177725 0.84588862 4.63312281 -2.58584052
40 16 16 4.22944312 1.69177725 1.69177725 4.85926020 -2.62599074
40 16 24 4.22944312 1.69177725 2.53766588 5.21440769 -2.68658658
40 16 32 4.22944312 1.69177725 3.38355450 5.67439340 -2.76108189
40 16 40 4.22944312 1.69177725 4.22944312 6.21598653 -2.84376584
40 16 48 4.22944312 1.69177725 5.07533175 6.81977212 -2.93042656
40 16 56 4.22944312 1.69177725 5.92122037 7.47068606 -3.01826163
40 24 0 4.22944312 2.53766588 0.00000000 4.93233588 -2.63869631
40 24 8 4.22944312 2.53766588 0.84588862 5.00434459 -2.65109329
40 24 16 4.22944312 2.53766588 1.69177725 5.21440769 -2.68658658
40 24 24 4.22944312 2.53766588 2.53766588 5.54686266 -2.74084732
40 24 32 4.22944312 2.53766588 3.38355450 5.98133583 -2.80856122
40 24 40 4.22944312 2.53766588 4.22944312 6.49739382 -2.88482791
40 24 48 4.22944312 2.53766588 5.07533175 7.07721199 -2.96581147
40 24 56 4.22944312 2.53766588 5.92122037 7.70641213 -3.04880078
40 32 0 4.22944312 3.38355450 0.00000000 5.41632996 -2.71981028
40 32 8 4.22944312 3.38355450 0.84588862 5.48198484 -2.73043346
40 32 16 4.22944312 3.38355450 1.69177725 5.67439340 -2.76108189
40 32 24 4.22944312 3.38355450 2.53766588 5.98133583 -2.80856122
40 32 32 4.22944312 3.38355450 3.38355450 6.38631907 -2.86876565
40 32 40 4.22944312 3.38355450 4.22944312 6.87203168 -2.93768122
40 32 48 4.22944312 3.38355450 5.07533175 7.42264256 -3.01195835
40 32 56 4.22944312 3.38355450 5.92122037 8.02480411 -3.08907003
40 40 0 4.22944312 4.22944312 0.00000000 5.98133583 -2.80856122
40 40 8 4.22944312 4.22944312 0.84588862 6.04085307 -2.81757712
40 40 16 4.22944312 4.22944312 1.69177725 6.21598653 -2.84376584
40 40 24 4.22944312 4.22944312 2.53766588 6.49739382 -2.88482791
40 40 32 4.22944312 4.22944312 3.38355450 6.87203168 -2.93768122
40 40 40 4.22944312 4.22944312 4.22944312 7.32561038 -2.99914379
40 40 48 4.22944312 4.22944312 5.07533175 7.84444840 -3.06639372
40 40 56 4.22944312 4.22944312 5.92122037 8.41648555 -3.13716400
40 48 0 4.22944312 5.07533175 0.00000000 6.60660136 -2.90044145
40 48 8 4.22944312 5.07533175 0.84588862 6.66053369 -2.90808836
40 48 16 4.22944312 5.07533175 1.69177725 6.81977212 -2.93042656
